label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,timestamp
ب,0.5156364532612745,0.6028570912971725,-0.2633907001168012,0.15080917868341526,0.8116369380828661,-0.4127576203200517,0.4462497491241495,0.9875433950583793,0.44975410914074754,0.19763535650194153,0.9119089084855356,-0.13052155575432234,0.2173611614479779,0.5068989963327254,-0.027795851579555775,0.5493319035702903,0.6286954623899593,0.4141299240682875,0.528589669787826,0.7710620568926286,0.48137991690011683,0.32465747217880037,0.8477997965717932,0.016208508842010527,0.9822967849027681,0.3626862162413391,-0.07688209369684451,0.7537245737911523,0.8655685106890275,0.47435622541467737,0.034304880744774446,0.2939188177872675,-0.3932830500495631,0.5115069126088423,0.4586411972386719,0.37528535062277457,0.45267572212230256,0.33049490982967844,0.15526927354921538,0.39587654064270317,0.049711809644881644,0.09222702280791317,0.24387387905610702,0.3312747495089736,0.4726382379191054,0.6208590393254816,0.1675000502714532,0.4838475044380579,0.20769885637076568,0.47442377965013416,-0.4818580607398213,0.6349378819192218,0.6250127579764032,-0.3196794347837113,0.765737728276825,0.9265184614478549,-0.2170725655968817,0.4667477050862434,0.7750131925552222,-0.07912881311186826,0.0680566121205255,0.6128438295950925,0.1630045347940865,2025-12-13 12:58:54
ب,0.9807371409122388,0.8666564760059412,-0.3183880979527569,0.7844399894541884,0.7200980874640136,0.42455515490938067,0.9340520620466797,0.9316296655914664,-0.46593963928246485,0.3805907411823145,0.8565757599419468,-0.1883525359942586,0.033199407548301973,0.0943695457255449,0.019051163548060246,0.9853522140871279,0.42231450189579833,0.2723736126434011,0.7119997769726513,0.17738011525694664,0.39606859670060557,0.6093949015848407,0.9797556534888733,0.2109195496668469,0.05405456348828974,0.5480806382579388,0.4539291161076182,0.6555606693944117,0.8294998338696031,-0.49070749768113253,0.9867340390025133,0.865065382480194,-0.393966206014692,0.2604055455812073,0.20609227618621173,0.3591320385665797,0.5828093159551582,0.49025722639818725,0.17583675970283452,0.9218011706809244,0.8398175592775519,-0.12393672340230077,0.3721441004615347,0.3023036462025729,0.2326637694709759,0.22274658962676352,0.8419158734364179,-0.18098385428377395,0.18001461354839077,0.015727677535052442,0.408787994631189,0.45259414677488075,0.1890555341391088,0.35658604979941366,0.5307390474635941,0.6388483216843492,0.45824166770911456,0.8212953961083288,0.6995209819346642,0.4986487622246354,0.02368954540809809,0.3559118209045512,0.2607233292251768,2025-12-13 12:58:54
ب,0.2757038088289393,0.006167664078945312,0.05527974814581793,0.33030166198210686,0.6818758625945746,0.13025506681793275,0.24874766711754792,0.06125931157057596,-0.0026324105762065564,0.8750838097846251,0.8390877896124171,0.020560479548733412,0.10348836816024087,0.20185630268296328,-0.33410623026690756,0.40466113679130067,0.949494180797278,0.20149938654596955,0.229250599114887,0.30791752371875913,0.47297233544189676,0.5205299253273029,0.6786651586217515,-0.1399746402727743,0.7445351456576553,0.6224298092611298,0.22044069953346546,0.5492763237228826,0.6693630025994595,0.18626874710782226,0.42968328529777144,0.9183378663660109,-0.1956304771599282,0.162118365908694,0.3248021559977011,0.4176920200240585,0.14986683619635088,0.8676006115438684,0.3945739212963687,0.3236113577359808,0.3723968158563581,-0.1704397418745277,0.22493621097090621,0.20585339683962833,-0.49067959994507804,0.5189684408680315,0.5734896512399743,0.1634969816264119,0.9191004091738781,0.19114457513112781,-0.2152376148821622,0.13500975971934503,0.8102611564192406,-0.15212822742398036,0.6456085301069366,0.885321738670679,-0.2166562369373638,0.8505894937157047,0.7544649019488019,-0.49122800291797886,0.8098250455577326,0.33049630011639397,0.3689438651414072,2025-12-13 12:58:54
ب,0.23206520966883037,0.07559210187075949,0.08340161248512079,0.09243027859010344,0.94127278689123,-0.3148861944750545,0.3082781943826537,0.10669520851285619,0.4674707280484959,0.7377201498656023,0.33554022774015135,0.21700915519987962,0.9804722816699212,0.628746421595791,-0.3505659004699119,0.5447800968450139,0.28950643216897265,-0.43994017992156864,0.4924644563443774,0.45202075106507955,-0.3718733126969179,0.3315834699458038,0.6169629793659114,-0.27610518576362064,0.9950069985935374,0.7779967506281223,-0.006946779348547927,0.9033776048694834,0.4567958331794306,-0.11930336690082943,0.6322024105289538,0.5742443237781476,-0.11299286300822753,0.47411839438765335,0.7031087248527947,0.13514233061636127,0.6367851155080912,0.9526000912595709,0.005144898739061987,0.21524517347770944,0.24724346810481423,0.05273467899671669,0.2892250007480457,0.12941194562668912,-0.26101596168573005,0.5189406882519184,0.9056799442779443,0.10306947094236452,0.6178251355068577,0.9773998290741434,-0.3678120458585741,0.26050073810355134,0.41539479299357396,-0.29703220756324833,0.5249759877663578,0.21172001787230843,-0.31328736456932826,0.5816446276233171,0.6286524909246339,-0.3596298187323651,0.16418453513442322,0.27380722224827625,0.4482383017792686,2025-12-13 12:58:54
ب,0.9206619429675206,0.9283498408063928,-0.3410802539059914,0.3186447619938231,0.2789804303026747,-0.26873904044856733,0.8754768635759809,0.6214862788768699,0.24751822665635215,0.27291737992275056,0.8433225354410329,-0.3384122395937902,0.11281678214320467,0.5535073771102864,-0.008352251203455618,0.24366398635352404,0.6298335104334679,-0.025214300450442262,0.5908256691938488,0.8736480779741865,-0.48551564242128264,0.1498826477530234,0.03606437167704013,-0.10464746132601788,0.5725164209932778,0.5766602700072766,-0.4042253579139532,0.7057785930690228,0.23593003295872728,0.4814069709824541,0.4129820951285793,0.46996859461811025,0.17614323656392294,0.7442023755608461,0.7905080493776073,-0.00718221707640565,0.7304081984706554,0.329908800850494,-0.20093664425813207,0.023838295888716887,0.4289535809554631,0.2788190955097496,0.20364110571493,0.6479082731392846,-0.19086549182531143,0.17056654715251107,0.8117699147942486,-0.17648533740982453,0.5714141904890343,0.8750032041420127,0.0834995887296317,0.7785462528650149,0.7235936468139929,0.18898514188834536,0.5334764957778328,0.4970109969362715,0.27261817746633255,0.2391271464786131,0.4149541986460087,0.31777267336665616,0.43052488219531493,0.05901119648680986,-0.27739709244734734,2025-12-13 12:58:54
ب,0.9515155406986149,0.8935512662055516,-0.4868693577858424,0.3611647645943108,0.6075408172292899,-0.35832075667842966,0.03877225942503926,0.6602826080566143,-0.2192244849885583,0.8411068674003158,0.38298118020657357,0.3373823563347511,0.4032275468828873,0.9503757855576291,-0.11461955432766813,0.13604323826804443,0.797717108365262,0.49984481135841174,0.7670596806279747,0.35485674479345675,-0.009531786645914808,0.10749200512908408,0.5431203567432639,-0.3629872119194153,0.265169453604288,0.1291769084436455,0.49979222088376907,0.9054476132200943,0.8920262087991038,0.3257514183412833,0.42390000013206,0.03788915575889196,-0.236288229041275,0.2768977305823377,0.7587853890496776,0.36042735631300715,0.7555781918682798,0.18974364541992783,-0.11036349038661597,0.12008752055808258,0.0009878481234574243,-0.30333733639101634,0.13290143090173934,0.043227433860941855,0.36174157915879,0.5043093313633242,0.68637716210801,0.4163438010325621,0.006057776894915823,0.12704653053732184,-0.12001562815851097,0.24296868704404917,0.7712709209014104,0.03287421514594102,0.5435317116458539,0.06873579510872863,0.01621519933990323,0.4526373998422675,0.1956433815112424,0.07816373603156723,0.34559501617183075,0.3032054632528072,-0.3134681040016546,2025-12-13 12:58:54
ب,0.33575137528044907,0.2769563057546942,0.49226107747530723,0.020510493433217758,0.8785140220800652,-0.35481933321274006,0.7697828833225009,0.3530508156705271,0.13230648883883844,0.6840634646456448,0.02653624837497548,-0.05521858701695703,0.7254186877454163,0.636541229918072,0.20451644077086795,0.9628003598428178,0.8881684494620662,0.36923589444181526,0.2050168597884835,0.28257214236423467,-0.20549986434745227,0.40743240994649566,0.819684525977624,0.20882516368534687,0.8846832737396009,0.4637014857479326,-0.2264696838985314,0.5364870836251369,0.3337716418312031,0.33563921151458187,0.12574863057772434,0.5010539786751713,0.21435939041050678,0.40416883725303243,0.9451123048969783,0.1996068225942096,0.9183144132522861,0.32021383677418347,-0.1996374347283718,0.06360641854670557,0.1879697654718826,0.1800221070888507,0.9619855136833659,0.08644050558839766,0.30976291949931045,0.9879076250401321,0.09946206806608704,0.2187623684905956,0.19496223566057014,0.8272801300184149,-0.46475616397048714,0.5928699697292287,0.9362888731388757,0.4968596014346821,0.8985126218013677,0.8447701207280213,-0.48390454119342263,0.1816155535339835,0.05734953167927159,0.1209747720297275,0.40081753303925527,0.09973796300248883,-0.13857343674817624,2025-12-13 12:58:54
ب,0.5665012630079098,0.7856099946473132,0.14819440211675372,0.29178770502071616,0.4220854742801081,-0.4188510691164301,0.44449679848377033,0.7675455071231623,0.3012708447467639,0.11267858565083799,0.05159559096907296,0.33668046302626786,0.14176483141835672,0.42610451015193496,-0.41889200177339203,0.712450092216984,0.9869589973406382,-0.07463232905041828,0.690280675129969,0.49064177962803257,0.29097665968111597,0.29150085886305,0.8034498442960905,0.24895454714748133,0.2549389229379553,0.07869941510042078,0.393712103664942,0.1891848610429816,0.6280052196208463,0.16086636190055104,0.9853356384213982,0.6853326098536796,-0.2562534824571481,0.6777357280366602,0.5199356327226351,0.19458675997796915,0.6248554066452864,0.35625674973603005,0.33059537131874506,0.38067908930624106,0.7572984440443157,-0.23939616399918284,0.8023714282657188,0.8899640806191927,0.4189683686340743,0.09961658226968984,0.8542661876543127,-0.2621795852738307,0.9273727325938689,0.07154125197007499,0.24949385002565472,0.3689173630370298,0.6431954082484957,-0.13035121193325172,0.10785228440127004,0.454803979941124,0.17966739823271438,0.20958333799684814,0.12513123469941023,0.12597483541840648,0.9360309085421218,0.8372014666056519,0.309254114742477,2025-12-13 12:58:54
ب,0.3530023988854627,0.2007820347634579,-0.15231954390657276,0.7861254899469475,0.23576102564277834,-0.3945753958683782,0.08244602090928821,0.9855111869819985,-0.05517122415266695,0.9407086927136417,0.21795908314067847,0.12869097855135803,0.696055788509964,0.18816722367574112,-0.2041374623431358,0.3789709489887646,0.3788411742109996,-0.29134854015244027,0.5213118739965835,0.5032418143522694,0.0020043580123195737,0.9630048722547806,0.2507875877855954,0.29266843037900037,0.19806595399570315,0.6193833855323123,-0.3523958409524932,0.627803336939034,0.8290984084470979,0.16689814560227634,0.8224280546924652,0.057259134703258496,0.31865611659509663,0.29371628754618917,0.7951984685399821,-0.493811801913163,0.7438851245830281,0.8032078237531891,-0.49899483010711776,0.28174244036907203,0.6730860122772099,-0.3972619564093395,0.7753273509775744,0.06630201675018066,0.22574695204121975,0.7737242426218268,0.7523196867322361,0.4039668010870616,0.39414728410576916,0.7460618741740062,0.008698859451524932,0.9868656897667002,0.11347828604295018,-0.4076565319117924,0.22070007096962618,0.7878898643450052,-0.019165504663185118,0.33616257810051775,0.8011926392173132,-0.45748539687839007,0.6061732075622122,0.7117387486107412,-0.027176114059499823,2025-12-13 12:58:54
ب,0.7349970278852405,0.7656923527773527,0.04731022127593665,0.1913362797887842,0.6595323820960257,0.34821103468859593,0.7756668583011916,0.5554415065785941,0.3380231355528178,0.9507324955672954,0.26219412309584866,-0.2302393763914311,0.12064466399751439,0.8678724565742915,0.10262723228713388,0.22493485893380982,0.1497201258682358,-0.41998623535770074,0.2523498527206799,0.30477092294284214,0.4027024346227447,0.25551159588335315,0.09840960650811659,-0.2818505226630881,0.29719117698337827,0.7699299526696357,-0.16683735647981823,0.3270483916557252,0.21912362498871507,0.4366948611146515,0.12777471323921763,0.6106631756683463,-0.22389786364366715,0.7839730066818434,0.18071822796721138,-0.3558310701237273,0.3901066139482978,0.022621301619883627,-0.1686036629718295,0.3772575747818999,0.6353054952935904,0.002084898653552991,0.029471944245048398,0.6698743812682029,-0.26304218293193726,0.9618975860926429,0.6330058648348243,-0.36884555173897626,0.3386925797299699,0.9254809948872827,0.4453072919194839,0.17682896489577615,0.4207358148396567,0.46594000894753396,0.6004500909305133,0.9921995310460268,0.4205130984889751,0.6204396197142771,0.41153872860600516,0.4415330058231428,0.5238612045969383,0.42929177991515244,-0.4566510063647444,2025-12-13 12:58:54
ت,0.6161979563126894,0.5554002280437031,-0.18784987225291516,0.739075501336386,0.06401575568752538,0.25263700006289824,0.2308489170276854,0.8497738978143857,0.022806736266341554,0.3593260148883435,0.4364410629036243,0.14943082398266538,0.45397197918886456,0.11957432613062469,0.2175258228565351,0.3989154497999007,0.7245465905352363,0.29646721792790387,0.2647270302843242,0.25949085746770906,-0.4422808181931933,0.4773197508434541,0.11113592623074442,-0.04041893817628062,0.23422325473229633,0.9078968276509692,0.2770465618222927,0.2557141553886586,0.7324651631664831,0.3973521203167176,0.5637258307091101,0.16286748820620134,-0.42549439037291004,0.34924789777468,0.34714686475212553,-0.10432042246105944,0.26597818329141154,0.16451267538885117,0.02251931593978218,0.10499591273334219,0.6993683277651029,0.41852207509863615,0.4484473481279335,0.5466863035087065,0.2586770202082711,0.5103401877667373,0.05694934286450215,0.03395387520194715,0.6408833826133135,0.18627162093884453,0.18474044784119714,0.568047513143221,0.5983440974915525,-0.3780363586637593,0.8447916077597368,0.6417459530347509,0.2623750409654111,0.03555998659371329,0.08788078972772995,0.08948448930116859,0.2653627674384612,0.5720523421051431,0.4175838533755316,2025-12-13 12:58:54
ت,0.8507434899797295,0.308872122048258,-0.08347044934799386,0.2060955729618048,0.6627323166844244,0.3660363712156395,0.8485727057875772,0.6759825576252261,-0.22362179771286517,0.14710277399830807,0.9185658473892746,0.05051393928212178,0.8068678785557694,0.8934219127108196,-0.06964588612232459,0.3400173762827817,0.36360634202835396,0.4946989447623851,0.5903160589300828,0.8994665106023655,-0.44010534710535654,0.5714898078588305,0.6719673885318933,0.49597097961690406,0.11192543388803922,0.5763594050020725,0.27344659380277003,0.5737176287145529,0.030221084916746244,-0.4808484773662557,0.9815508476817487,0.1738505684404611,0.411642726828198,0.35280007312284223,0.5753910636965447,-0.35783939342921645,0.9152355767602702,0.3022004515594957,0.11526625362861165,0.6209868951396224,0.6656858259930528,-0.25812691508294394,0.5840345607288159,0.3053336916199939,-0.01141056541129748,0.7036820976839762,0.4654129753246524,-0.2487638029417949,0.926418274889303,0.4429332881508894,0.13425428253424976,0.06105557672335604,0.39636228494701053,-0.36175824918165356,0.42257266927576287,0.966493832602488,-0.06982136388100157,0.5494641563646551,0.9369185127627878,0.1565180355648722,0.3170626810352436,0.023660919912694367,0.046732947905903655,2025-12-13 12:58:54
ت,0.09255473709724327,0.7805489291942244,-0.22060738582764816,0.6709680916556714,0.45480702655777605,-0.22752596730471997,0.5146616135885139,0.14065686458201698,0.010161636636459637,0.794078351222308,0.3529290492837267,-0.3611499619617389,0.983214537581018,0.49173175774674494,-0.47281516825662073,0.4473238756164064,0.5978475000998236,-0.0005563921164056795,0.9839243313394667,0.3749930921763921,0.37464971658243884,0.18857030123475582,0.6676826763996742,-0.2946480883576318,0.6345889987649678,0.6583371378612557,0.003487555017589461,0.9883309958206429,0.27380619113119076,-0.3270693875108682,0.3263020003023962,0.8517940590544124,-0.05353039257746961,0.6843399126377168,0.09835814368844065,-0.16258078198171988,0.5229720790067575,0.20068067417704671,0.4411740668924733,0.5427345919005353,0.3275762873886583,-0.06946983828304498,0.568643812707466,0.29936175836932444,0.39411129959646574,0.6616119349800232,0.14961802779222566,-0.4403230795238735,0.778515579204688,0.8578833634514599,-0.04736673760239252,0.3407311928927337,0.1169221767133064,0.29138360130180974,0.9133205713771867,0.13895434676716023,-0.12844362658884845,0.008669896160928836,0.7508570802582306,0.04380279553798283,0.5480524827742602,0.11359460413980915,0.11310694155594703,2025-12-13 12:58:54
